wiki_img_url	wiki_img_labels	wiki_img_labelsconf
Pete_Aguilar.jpg	Smile, Tie, Dress shirt, Sleeve, Gesture, Flag, Collar, Suit, Flag of the united states, Blazer	0.9709605574607849, 0.8937063813209534, 0.8912003636360168, 0.8683355450630188, 0.852604866027832, 0.8471130132675171, 0.8409600257873535, 0.8280166983604431, 0.800037145614624, 0.7827653884887695
Hal_Rogers.jpg	Forehead, Glasses, Chin, Organ, Tie, Dress shirt, Mammal, Suit, Blazer, Collar	0.9846563935279846, 0.9820725321769714, 0.9676981568336487, 0.9053381681442261, 0.8760044574737549, 0.8595301508903503, 0.8575650453567505, 0.8079118132591248, 0.7783097624778748, 0.7714886665344238
Ann_McLane_Kuster.jpg	Glasses, Smile, Chin, Sleeve, Coat, Flag of the united states, Collar, Pantsuit, Flag, Blazer	0.9798089265823364, 0.9787608981132507, 0.9663110375404358, 0.8724486827850342, 0.8612326979637146, 0.8380010724067688, 0.8361707329750061, 0.7997757196426392, 0.7962720990180969, 0.7826416492462158
Ralph_Norman.jpg	Forehead, Chin, Smile, Organ, Dress shirt, Gesture, Tie, Collar, Flag, Wrinkle	0.9846563935279846, 0.9683188796043396, 0.9673035144805908, 0.9098700284957886, 0.8689197897911072, 0.8526002764701843, 0.845862627029419, 0.8389467597007751, 0.800683319568634, 0.7875245809555054
Dutch_Ruppersberger.jpg	Forehead, Nose, Cheek, Smile, Chin, Hairstyle, Eyebrow, Organ, Dress shirt, Human	0.9846563935279846, 0.9835830330848694, 0.9786601066589355, 0.978059709072113, 0.9679878950119019, 0.9509009122848511, 0.9491245150566101, 0.902800440788269, 0.895405650138855, 0.8913834691047668
Matt_Gaetz.jpg	Forehead, Chin, Smile, Eyebrow, Tie, Jaw, Gesture, Collar, Suit, Blazer	0.9846563935279846, 0.9664821028709412, 0.9602592587471008, 0.9419448375701904, 0.8898116946220398, 0.878591775894165, 0.852604866027832, 0.8347446918487549, 0.817958652973175, 0.7771487832069397
Bill_Keating_(politician).jpg	Forehead, Smile, Chin, Dress shirt, Collar, Suit, Wrinkle, Tie, Blazer, Official	0.9846563935279846, 0.9783942699432373, 0.966513454914093, 0.8530676960945129, 0.8397230505943298, 0.8049588799476624, 0.7895280718803406, 0.7832767963409424, 0.7674205303192139, 0.7323398590087891
Richard_Hudson_(U.S._politician).jpg	Forehead, Face, Smile, Tie, Dress shirt, Flag, Flag of the united states, Gesture, Collar, Suit	0.9846563935279846, 0.9826263785362244, 0.961835503578186, 0.9103134870529175, 0.8997399210929871, 0.8873257040977478, 0.8537994623184204, 0.852604866027832, 0.841067910194397, 0.8301248550415039
Pat_Tiberi.jpg	Forehead, Smile, Tie, Flag, Gesture, Dress shirt, Collar, Suit, Spokesperson, Blazer	0.9846563935279846, 0.97042316198349, 0.8839629888534546, 0.8779557943344116, 0.852604866027832, 0.8489764332771301, 0.8400643467903137, 0.8027445673942566, 0.7884281277656555, 0.7826260924339294
Adam_Schiff.jpg	Smile, Dress shirt, Tie, Sleeve, Gesture, Flag, Collar, Flag of the united states, Suit, Blazer	0.9686036705970764, 0.892964780330658, 0.8770172595977783, 0.8538699746131897, 0.852604866027832, 0.8506485223770142, 0.841022789478302, 0.8337767720222473, 0.7875384092330933, 0.7827039957046509
Peter_Welch.jpg	Glasses, Smile, Dress shirt, Sleeve, Gesture, Collar, Happy, Blazer, White-collar worker, Wood	0.9786087870597839, 0.9760419726371765, 0.9083195328712463, 0.8724504709243774, 0.852604866027832, 0.8414201140403748, 0.8084641695022583, 0.7687697410583496, 0.7616192698478699, 0.7596930265426636
Mark_Amodei.jpg	Forehead, Smile, Glasses, Chin, Tie, Dress shirt, Vision care, Sleeve, Flag, Gesture	0.9846563935279846, 0.9806616306304932, 0.9792774319648743, 0.9659181833267212, 0.9001910090446472, 0.8920411467552185, 0.8893181681632996, 0.8688820004463196, 0.8638190031051636, 0.8526046276092529
Mike_Turner.jpg	Smile, Tie, Dress shirt, Flag, Sleeve, Gesture, Collar, Flag of the united states, Suit, Blazer	0.971980631351471, 0.91572105884552, 0.8929009437561035, 0.8627352714538574, 0.8604031205177307, 0.852604866027832, 0.8391017913818359, 0.8214877843856812, 0.8203700184822083, 0.7827531099319458
Marsha_Blackburn.jpg	Clothing, Smile, Chin, Outerwear, Eyebrow, Facial expression, Sleeve, Iris, Collar, Layered hair	0.9876010417938232, 0.9805729389190674, 0.9666686654090881, 0.95230633020401, 0.9444102644920349, 0.9324647188186646, 0.8724503517150879, 0.842187762260437, 0.8347888588905334, 0.7838021516799927
Pete_Olson.jpg	Forehead, Smile, Chin, Shirt, Eyebrow, Tie, Dress shirt, Coat, Gesture, Collar	0.9846563935279846, 0.9709906578063965, 0.9665412902832031, 0.950040340423584, 0.9369195103645325, 0.914106547832489, 0.909604549407959, 0.8875205516815186, 0.852604866027832, 0.8413142561912537
Mimi_Walters.jpg	Hair, Smile, Head, Eye, Jaw, Sleeve, Happy, Embellishment, Collar, Eyelash	0.9828295111656189, 0.9751806855201721, 0.9715827107429504, 0.9340766668319702, 0.8801487684249878, 0.8724501729011536, 0.8315779566764832, 0.8051249980926514, 0.7954719662666321, 0.7344905734062195
Tom_Reed_(politician).jpg	Smile, Flag, Dress shirt, Tie, Gesture, Collar, Spokesperson, Suit, Blazer, Flag of the united states	0.9793067574501038, 0.8719591498374939, 0.8700127601623535, 0.8665701746940613, 0.852604866027832, 0.8378946781158447, 0.8272840976715088, 0.8101649284362793, 0.7827597856521606, 0.7771671414375305
Lindsey_Graham.jpg	Smile, Tie, Dress shirt, Flag, Gesture, Collar, Suit, Blazer, Official, Flag of the united states	0.9748366475105286, 0.8736184239387512, 0.8725920915603638, 0.863662600517273, 0.852604866027832, 0.8402491807937622, 0.8188698291778564, 0.7827214598655701, 0.7711637616157532, 0.7480475306510925
Scott_Taylor_(politician).jpg	Forehead, Smile, Dress shirt, Tie, Gesture, Collar, Flag of the united states, Blazer, Suit, Formal wear	0.9846563935279846, 0.9836883544921875, 0.8876425623893738, 0.8825284242630005, 0.852604866027832, 0.8412544131278992, 0.8398043513298035, 0.7826669812202454, 0.7824345827102661, 0.7408576011657715
Ruben_Gallego.jpg	Shirt, Smile, Dress shirt, Flag of the united states, Tie, Beard, Collar, Suit, Blazer, Flag	0.9430657029151917, 0.9341776967048645, 0.9056270122528076, 0.8763931393623352, 0.8714653253555298, 0.8536840081214905, 0.841292142868042, 0.8159917593002319, 0.7827544808387756, 0.7779703140258789
Lynn_Jenkins.jpg	Smile, Face, Hair, Sleeve, Collar, Pantsuit, Makeover, Layered hair, Blazer, White-collar worker	0.9842014908790588, 0.9839043021202087, 0.9830701351165771, 0.8724495768547058, 0.8232929110527039, 0.7998098134994507, 0.7965295314788818, 0.7844215631484985, 0.782758891582489, 0.7773001790046692
Lou_Correa.jpg	Forehead, Smile, Chin, Eyebrow, Collar, Tie, Dress shirt, Suit, Wrinkle, Blazer	0.9846563935279846, 0.9707750678062439, 0.9661719799041748, 0.9416105151176453, 0.8355461955070496, 0.8313609957695007, 0.819481611251831, 0.8004925847053528, 0.7894114255905151, 0.7725176215171814
Mark_Sanford.jpg	Forehead, Smile, Chin, Tie, Dress shirt, Flag, Gesture, Collar, Spokesperson, Suit	0.9846563935279846, 0.9714230298995972, 0.9664568305015564, 0.887532651424408, 0.8857033848762512, 0.8707508444786072, 0.852604866027832, 0.8300467729568481, 0.8014864325523376, 0.7851160168647766
Joe_Manchin.jpg	Suit trousers, Bookcase, Smile, Shelf, Dress shirt, Sleeve, Publication, Collar, Tie, Suit	0.95281583070755, 0.9328008890151978, 0.9268061518669128, 0.9052121043205261, 0.9024242758750916, 0.8723554015159607, 0.8537669777870178, 0.8411597013473511, 0.8346236348152161, 0.8068734407424927
Nita_Lowey.jpg	Clothing, Smile, Face, Chin, Eye, Organ, Coat, Sleeve, Flag of the united states, Flag	0.9867357611656189, 0.9839415550231934, 0.9829019904136658, 0.9659199714660645, 0.9401613473892212, 0.9043943285942078, 0.8921636939048767, 0.8643534779548645, 0.8432281017303467, 0.8391082882881165
Tony_Cárdenas.jpg	Tie, Flag of the united states, Flag, Dress shirt, Gesture, Suit, Collar, Spokesperson, Blazer, Official	0.9030991792678833, 0.87481689453125, 0.8697092533111572, 0.8555024266242981, 0.852604866027832, 0.8220277428627014, 0.817028284072876, 0.8138600587844849, 0.7827200889587402, 0.7698130011558533
David_Scott_(Georgia_politician).jpg	Forehead, Smile, Chin, Gesture, Collar, Suit, Blazer, People, Tie, Flag of the united states	0.9846563935279846, 0.9806614518165588, 0.9672018885612488, 0.852604866027832, 0.8323488235473633, 0.8145281672477722, 0.7825905084609985, 0.7790576219558716, 0.7662926912307739, 0.7627893686294556
Jim_Banks.jpg	Forehead, Smile, Dress shirt, Tie, Gesture, Collar, Suit, Flag of the united states, Flag, Blazer	0.9846563935279846, 0.9812020659446716, 0.8740139603614807, 0.8692998886108398, 0.852604866027832, 0.8409344553947449, 0.7975205779075623, 0.7895867824554443, 0.7883585691452026, 0.7824425101280212
Bill_Shuster.jpg	Forehead, Smile, Eye, Tie, Dress shirt, Gesture, Collar, Suit, Flag of the united states, Flag	0.9846563935279846, 0.9776354432106018, 0.9357652068138123, 0.8798291087150574, 0.853534996509552, 0.852604866027832, 0.8354856371879578, 0.8184779286384583, 0.8076410889625549, 0.7907463312149048
Richard_Burr.jpg	Watch, Smile, Dress shirt, Tie, Coat, Sleeve, Gesture, Collar, Suit, Blazer	0.9694125652313232, 0.9279950857162476, 0.9021210074424744, 0.8865146040916443, 0.8836588263511658, 0.8724495768547058, 0.852604866027832, 0.8406131863594055, 0.83601313829422, 0.7827815413475037
Trent_Franks.jpg	Smile, Tie, Dress shirt, Flag, Gesture, Flag of the united states, Collar, Suit, Blazer, Official	0.9725806713104248, 0.8876416087150574, 0.8750898241996765, 0.8656339049339294, 0.852604866027832, 0.8478286266326904, 0.8371018767356873, 0.8013281226158142, 0.7827619314193726, 0.7731143832206726
David_Schweikert.jpg	Dress shirt, Tie, Sleeve, Flag of the united states, Gesture, Collar, Spokesperson, Flag, Blazer, Suit	0.8908206820487976, 0.8696125149726868, 0.8586080074310303, 0.8565622568130493, 0.852604866027832, 0.8409861922264099, 0.8099324107170105, 0.8021986484527588, 0.7827724814414978, 0.7786180973052979
Ted_Cruz.jpg	Smile, Dress shirt, Sleeve, Gesture, Tie, Collar, Suit, Blazer, Official, Flag of the united states	0.9647737741470337, 0.892126202583313, 0.8656043410301208, 0.8525921702384949, 0.8495041728019714, 0.8412549495697021, 0.8059638738632202, 0.7827426195144653, 0.7707114219665527, 0.7678425908088684
Greg_Gianforte.jpg	Smile, Dress shirt, Tie, Sleeve, Gesture, Collar, Suit, Blazer, Flag of the united states, Flag	0.9620456695556641, 0.8921269774436951, 0.8852478861808777, 0.8721423745155334, 0.8526046276092529, 0.8413610458374023, 0.7919934988021851, 0.7827149033546448, 0.7807643413543701, 0.7646617293357849
Roger_Williams_(U.S._politician).jpg	Smile, Dress shirt, Sleeve, Tie, Gesture, Flag, Collar, Suit, Spokesperson, Flag of the united states	0.9548096060752869, 0.8915773630142212, 0.869587779045105, 0.8654921054840088, 0.852604866027832, 0.8485211133956909, 0.8409254550933838, 0.8216858506202698, 0.8096277117729187, 0.7989699840545654
John_Shimkus.jpg	Dress shirt, Tie, Sleeve, Gesture, Collar, Suit, Flag of the united states, Blazer, Flag, Event	0.9006895422935486, 0.88236004114151, 0.8716750741004944, 0.852604866027832, 0.8412729501724243, 0.7952205538749695, 0.7936162352561951, 0.7827452421188354, 0.7740854620933533, 0.7170262336730957
Darin_LaHood.jpg	Forehead, Smile, Shirt, Tie, Organ, Dress shirt, Gesture, Suit, Collar, Flag	0.9846563935279846, 0.9755755662918091, 0.9416241645812988, 0.9045888781547546, 0.9017184972763062, 0.8848533034324646, 0.852604866027832, 0.8400487899780273, 0.8381848335266113, 0.8177250623703003
Todd_Young.jpg	Forehead, Smile, Chin, Tie, Dress shirt, Gesture, Collar, Suit, Happy, Blazer	0.9846563935279846, 0.9793927073478699, 0.9672386050224304, 0.8917292356491089, 0.871577262878418, 0.852604866027832, 0.840867817401886, 0.8198681473731995, 0.7825481295585632, 0.7813102602958679
Adrian_Smith_(politician).jpg	Forehead, Nose, Face, Cheek, Smile, Chin, Hairstyle, Eyebrow, Eye, Organ	0.9846563935279846, 0.9835830330848694, 0.9834296703338623, 0.9787095189094543, 0.9689289927482605, 0.9679675698280334, 0.9509009122848511, 0.9497050642967224, 0.9393042922019958, 0.9043846726417542
John_Boozman.jpg	Forehead, Glasses, Organ, Dress shirt, Gesture, Flag, Collar, Tie, Flag of the united states, Blazer	0.9846563935279846, 0.9731407165527344, 0.9045843482017517, 0.8897315859794617, 0.852604866027832, 0.8484890460968018, 0.840728759765625, 0.8151285648345947, 0.7977701425552368, 0.7825515866279602
Suzanne_Bonamici.jpg	Smile, Organ, Flag, Sleeve, Gesture, Flag of the united states, Collar, Blazer, Electric blue, Official	0.9815818667411804, 0.90678471326828, 0.8861793875694275, 0.8714598417282104, 0.8526048064231873, 0.8165261149406433, 0.8047462701797485, 0.7814446091651917, 0.7551485896110535, 0.7366034388542175
Josh_Gottheimer.jpg	Smile, Dress shirt, Tie, Sleeve, Gesture, Collar, Flag, Flag of the united states, Suit, Blazer	0.9801216721534729, 0.89219731092453, 0.8791047930717468, 0.872195303440094, 0.852604866027832, 0.8409603834152222, 0.8371479511260986, 0.8307092785835266, 0.8219086527824402, 0.7827754616737366
Bruce_Poliquin.jpg	Forehead, Glasses, Smile, Dress shirt, Vision care, Tie, Sleeve, Gesture, Collar, Flag	0.9846563935279846, 0.9792819023132324, 0.9748894572257996, 0.8962591886520386, 0.8741392493247986, 0.8658111691474915, 0.8641488552093506, 0.852604866027832, 0.8409481048583984, 0.8340734243392944
Donald_McEachin.jpg	Forehead, Smile, Glasses, Organ, Flag, Gesture, Collar, Tie, Dress shirt, Blazer	0.9846563935279846, 0.9813518524169922, 0.9779682159423828, 0.9017747044563293, 0.8573808670043945, 0.8525720834732056, 0.8404971957206726, 0.8235004544258118, 0.7879395484924316, 0.782433807849884
Brenda_Lawrence.jpg	Clothing, Smile, Lip, Outerwear, Eyebrow, Sleeve, Collar, Street fashion, Blazer, Necklace	0.9864628911018372, 0.9811703562736511, 0.970031201839447, 0.9542704224586487, 0.9460252523422241, 0.8723512887954712, 0.8261656761169434, 0.8110641837120056, 0.7827566862106323, 0.7582858204841614
Lou_Barletta.jpg	Forehead, Smile, Dress shirt, Flag, Sleeve, Tie, Gesture, Collar, Suit, Blazer	0.9846563935279846, 0.9766221642494202, 0.8979073166847229, 0.8706560730934143, 0.8696157336235046, 0.8691444993019104, 0.852604866027832, 0.8406727910041809, 0.8110616207122803, 0.7827711701393127
Don_Bacon_(politician).jpg	Forehead, Smile, Shirt, Dress shirt, Sleeve, Gesture, Tie, Collar, Blazer, Flag of the united states	0.9846563935279846, 0.9746392369270325, 0.9383840560913086, 0.8991794586181641, 0.8662299513816833, 0.8505315780639648, 0.8442893028259277, 0.8413690328598022, 0.7826905846595764, 0.7743617296218872
Ed_Markey.jpg	Forehead, Smile, Tie, Gesture, Suit, Collar, Blazer, Event, Dress shirt, Official	0.9846563935279846, 0.9720852375030518, 0.8650429844856262, 0.852604866027832, 0.8266414999961853, 0.8072797656059265, 0.7801800966262817, 0.7383368611335754, 0.7195205092430115, 0.7167690396308899
John_McCain.jpg	Forehead, Smile, Tie, Dress shirt, Gesture, Collar, Flag, Suit, Blazer, Flag of the united states	0.9846563935279846, 0.9719693064689636, 0.8939691781997681, 0.884309709072113, 0.852604866027832, 0.8362777829170227, 0.8222893476486206, 0.8129332065582275, 0.780142605304718, 0.7625524401664734
Dennis_Heck.jpg	Forehead, Glasses, Smile, Organ, Dress shirt, Tie, Vision care, Sleeve, Gesture, Collar	0.9846563935279846, 0.9797577857971191, 0.958859384059906, 0.9045727252960205, 0.9044578671455383, 0.9036830067634583, 0.889096200466156, 0.8631860613822937, 0.852604866027832, 0.8413887619972229
Elise_Stefanik.jpg	Smile, Organ, Sleeve, Gesture, Happy, Flag of the united states, Flag, Event, Street fashion, Electric blue	0.9751183986663818, 0.9035252332687378, 0.8724456429481506, 0.852604866027832, 0.8350657820701599, 0.8185744285583496, 0.7468076348304749, 0.7048730850219727, 0.7032003998756409, 0.6896964311599731
French_Hill_(politician).jpg	Smile, Flag, Dress shirt, Tie, Gesture, Collar, Suit, Flag of the united states, Blazer, Happy	0.9759026169776917, 0.9105742573738098, 0.8980499505996704, 0.8810075521469116, 0.852604866027832, 0.8413538336753845, 0.816648006439209, 0.7853912711143494, 0.78275066614151, 0.7483259439468384
Filemon_Vela_Jr..jpg	Dress shirt, Tie, Sleeve, Gesture, Collar, Smile, Flag, Suit, Flag of the united states, Blazer	0.9007176756858826, 0.8779853582382202, 0.8671550154685974, 0.8516191840171814, 0.8408241271972656, 0.829351007938385, 0.8281543850898743, 0.8171408772468567, 0.8028566241264343, 0.7827239632606506
Jaime_Herrera_Beutler.jpg	Hair, Face, Head, Smile, Outerwear, Eye, Organ, Cloud, Sleeve, Flash photography	0.9839772582054138, 0.9826428890228271, 0.9743192195892334, 0.9740924835205078, 0.9532216191291809, 0.93633633852005, 0.9018603563308716, 0.8726019859313965, 0.8724502325057983, 0.8600078821182251
David_Young_(Iowa_politician).jpg	Glasses, Tie, Dress shirt, Smile, Sleeve, Gesture, Vision care, Collar, Suit, Blazer	0.9728572964668274, 0.913243293762207, 0.9047700762748718, 0.8899012207984924, 0.8724491000175476, 0.8526036739349365, 0.8524751663208008, 0.8413750529289246, 0.8246486186981201, 0.7827728390693665
Mike_Rounds.jpg	Forehead, Smile, Organ, Flag, Tie, Gesture, Dress shirt, Collar, Suit, Blazer	0.9846563935279846, 0.9807355403900146, 0.905632495880127, 0.8719735145568848, 0.8547266721725464, 0.852604866027832, 0.8428622484207153, 0.8250525593757629, 0.7845609188079834, 0.7827016711235046
Luke_Messer.jpg	Forehead, Smile, Chin, Shirt, Dress shirt, Sleeve, Mammal, Collar, Happy, Wrinkle	0.9846563935279846, 0.9795453548431396, 0.966022253036499, 0.9421723484992981, 0.9004244804382324, 0.8723433613777161, 0.8553563356399536, 0.8401008248329163, 0.8275903463363647, 0.7409000992774963
Dave_Trott_(politician).jpg	Forehead, Smile, Dress shirt, Coat, Tie, Gesture, Sleeve, Collar, Suit, Flag	0.9846563935279846, 0.9746462106704712, 0.8881085515022278, 0.8703959584236145, 0.8618844151496887, 0.852604866027832, 0.8439583778381348, 0.8412816524505615, 0.8293706178665161, 0.8218415379524231
Lucille_Roybal-Allard.jpg	Smile, Flag, Gesture, Flag of the united states, Collar, Official, Electric blue, Event, Happy, Throat	0.9749792814254761, 0.8898171186447144, 0.8526048064231873, 0.8274747729301453, 0.7910454273223877, 0.7476892471313477, 0.7218122482299805, 0.7055841684341431, 0.7052474021911621, 0.6975956559181213
Sam_Graves.jpg	Smile, Organ, Tie, Gesture, Spokesperson, Happy, Flag, Dress shirt, Collar, Suit	0.982516884803772, 0.902321457862854, 0.877979576587677, 0.852604866027832, 0.8288803696632385, 0.817362368106842, 0.8173203468322754, 0.8154071569442749, 0.805432915687561, 0.7911773920059204
Raul_Ruiz_(politician).jpg	Forehead, Smile, Dress shirt, Sleeve, Coat, Tie, Gesture, Collar, Suit, Spokesperson	0.9846563935279846, 0.9593909382820129, 0.8999914526939392, 0.8724249601364136, 0.8705596327781677, 0.8569671511650085, 0.852604866027832, 0.841373085975647, 0.8269419074058533, 0.7917785048484802
Frank_Pallone.jpg	Forehead, Smile, Blue, Dress shirt, Tie, Gesture, Flag, Collar, Spokesperson, Blazer	0.9846563935279846, 0.9638937711715698, 0.8929316997528076, 0.8653069138526917, 0.864765465259552, 0.852604866027832, 0.8417796492576599, 0.8365705609321594, 0.8213740587234497, 0.7823238372802734
Ben_Sasse.jpg	Smile, Suit trousers, Dress shirt, Tie, Sleeve, Gesture, Collar, Suit, Blazer, White-collar worker	0.9684531092643738, 0.9583626985549927, 0.9091444611549377, 0.9058699607849121, 0.8724504709243774, 0.852604866027832, 0.841437578201294, 0.8201941847801208, 0.782781183719635, 0.7762469053268433
Lisa_Murkowski.jpg	Smile, Cheek, Chin, Eyebrow, Jaw, Wings, Happy, Electric blue, Jewellery, Wrinkle	0.9806815981864929, 0.9790200591087341, 0.966363787651062, 0.9365890026092529, 0.877604603767395, 0.8247628808021545, 0.7707309126853943, 0.758356511592865, 0.7427020072937012, 0.7151721119880676
Joni_Ernst.jpg	Clothing, Smile, Outerwear, Eyebrow, Neck, Sleeve, Makeover, Iris, Eyelash, Pantsuit	0.9874062538146973, 0.9831268191337585, 0.9533938765525818, 0.9412406086921692, 0.8772356510162354, 0.8724403977394104, 0.8660268187522888, 0.8473244905471802, 0.8222704529762268, 0.7998097538948059
Alcee_Hastings.jpg	Forehead, Smile, Organ, Dress shirt, Beard, Gesture, Flag, Collar, Flag of the united states, Happy	0.9846563935279846, 0.9730682373046875, 0.9074292182922363, 0.8958640694618225, 0.8856976628303528, 0.8525972962379456, 0.8340631127357483, 0.8318750262260437, 0.8114421963691711, 0.7870233654975891
Judy_Chu.jpg	Hair, Smile, Head, Chin, Outerwear, Hairstyle, Eye, Lipstick, Flag of the united states, Red	0.9835014343261719, 0.9830664396286011, 0.9733192324638367, 0.9658869504928589, 0.951869547367096, 0.9509009122848511, 0.9398647546768188, 0.9119993448257446, 0.8403759598731995, 0.8062419891357422
Tom_Cotton.jpg	Forehead, Smile, Dress shirt, Gesture, Collar, Tie, Suit, Blazer, Formal wear, White-collar worker	0.9846563935279846, 0.9748587608337402, 0.9000622034072876, 0.852603554725647, 0.8406274318695068, 0.8326067328453064, 0.8133256435394287, 0.7827394008636475, 0.7802773118019104, 0.7442806363105774
Bob_Corker.jpg	Forehead, Arm, Shirt, Dress shirt, Smile, Sleeve, Tie, Gesture, Flash photography, Collar	0.9846563935279846, 0.9443562626838684, 0.9440043568611145, 0.9085346460342407, 0.9025887250900269, 0.8724503517150879, 0.8598893284797668, 0.852604866027832, 0.8464565873146057, 0.8413165211677551
Bernie_Sanders.jpg	Glasses, Smile, Vision care, Organ, Coat, Gesture, Flag of the united states, Suit, Flag, Tie	0.9839063286781311, 0.978290319442749, 0.9237669110298157, 0.9030743837356567, 0.862787127494812, 0.852604866027832, 0.8424233794212341, 0.8348447680473328, 0.8341376781463623, 0.8251001834869385
Jack_Reed_(politician).jpg	Face, Head, Watch, Smile, Dress shirt, Plant, Sleeve, Gesture, Tree, Collar	0.9835802316665649, 0.9716626405715942, 0.9698397517204285, 0.9019670486450195, 0.900935709476471, 0.8964083194732666, 0.8724316358566284, 0.852604866027832, 0.8507674336433411, 0.8412379026412964
Tom_Marino.jpg	Smile, Tie, Dress shirt, Flag of the united states, Gesture, Flag, Collar, Spokesperson, Military officer, Blazer	0.9404006600379944, 0.8986284732818604, 0.8887187242507935, 0.8672376871109009, 0.852604866027832, 0.8490594029426575, 0.8405439853668213, 0.8168440461158752, 0.8034977316856384, 0.7827625274658203
Phil_Roe_(politician).jpg	Forehead, Smile, Dress shirt, Tie, Collar, Suit, Blazer, Gesture, Official, Wrinkle	0.9846563935279846, 0.9602346420288086, 0.9026349186897278, 0.8966767191886902, 0.8397215008735657, 0.8129467368125916, 0.7823707461357117, 0.7764064073562622, 0.718390166759491, 0.7126650810241699
Peter_DeFazio.jpg	Forehead, Glasses, Chin, Smile, Vision care, Tie, Organ, Human body, Gesture, Happy	0.9846563935279846, 0.9777926802635193, 0.9677461385726929, 0.937615156173706, 0.9119465351104736, 0.9046187400817871, 0.9016657471656799, 0.885578453540802, 0.852604866027832, 0.7992121577262878
Ryan_Costello.jpg	Smile, Dress shirt, Tie, Sleeve, Gesture, Collar, Suit, Flag, Blazer, Flag of the united states	0.9529220461845398, 0.8975217342376709, 0.8900213241577148, 0.8660785555839539, 0.8526045083999634, 0.8412299752235413, 0.8154537677764893, 0.7953236103057861, 0.7827209234237671, 0.7782753705978394
Grace_Napolitano.jpg	Chin, Smile, Gesture, Flag, Happy, Wrinkle, Official, Event, Flag of the united states, Uniform	0.9655495882034302, 0.8906814455986023, 0.852604866027832, 0.8408292531967163, 0.7806988954544067, 0.7533585429191589, 0.7466000914573669, 0.7380462288856506, 0.7287216186523438, 0.6660313606262207
Tom_Rice.jpg	Smile, Tie, Dress shirt, Coat, Flag, Gesture, Sleeve, Collar, Suit, Flag of the united states	0.9713491201400757, 0.8849367499351501, 0.8728793263435364, 0.8597482442855835, 0.8529293537139893, 0.852604866027832, 0.8516711592674255, 0.8384649157524109, 0.8329902291297913, 0.8010063767433167
Francis_Rooney.jpg	Forehead, Glasses, Head, Chin, Dress shirt, Tie, Gesture, Collar, Flag, Blazer	0.9846563935279846, 0.9811452031135559, 0.9724990129470825, 0.9660239219665527, 0.8937488198280334, 0.8728416562080383, 0.852604866027832, 0.8407678008079529, 0.7844967246055603, 0.7824552655220032
Richard_Neal.jpg	Forehead, Smile, Eyebrow, Dress shirt, Tie, Iris, Collar, Happy, Suit, Wrinkle	0.9846563935279846, 0.9765149354934692, 0.9397597312927246, 0.8970921635627747, 0.8898501992225647, 0.851435124874115, 0.8402711749076843, 0.8150834441184998, 0.8073280453681946, 0.7959045767784119
Richard_Blumenthal.jpg	Tie, Dress shirt, Coat, Sleeve, Gesture, Collar, Suit, Spokesperson, Blazer, Flag of the united states	0.9011276364326477, 0.8972651362419128, 0.8793071508407593, 0.8724389672279358, 0.852604866027832, 0.8412858247756958, 0.8279736042022705, 0.8030619025230408, 0.7827792167663574, 0.7734926342964172
Kevin_Cramer.jpg	Glasses, Smile, Flag, Dress shirt, Tie, Gesture, Flag of the united states, Collar, Spokesperson, Suit	0.9838605523109436, 0.9728800058364868, 0.9042844176292419, 0.8887821435928345, 0.8879481554031372, 0.852604866027832, 0.8440553545951843, 0.8402968049049377, 0.8285505175590515, 0.7905603647232056
Rob_Wittman.jpg	Smile, Dress shirt, Sleeve, Tie, Gesture, Collar, Flag, Suit, Blazer, Spokesperson	0.9803326725959778, 0.9012227654457092, 0.8555601835250854, 0.8535819053649902, 0.852604866027832, 0.8410349488258362, 0.8042774796485901, 0.798491895198822, 0.7827211618423462, 0.7645553350448608
Erik_Paulsen.jpg	Forehead, Hair, Smile, Head, Chin, Tie, Dress shirt, Sleeve, Mammal, Gesture	0.9846563935279846, 0.9827872514724731, 0.9780340194702148, 0.9734583497047424, 0.9659368991851807, 0.9064716696739197, 0.9062631726264954, 0.8723782300949097, 0.8551047444343567, 0.8526046872138977
Steve_Knight_(politician).jpg	Smile, Flag, Dress shirt, Tie, Gesture, Sleeve, Collar, Suit, Blazer, Flag of the united states	0.9627447128295898, 0.907509446144104, 0.9034803509712219, 0.8749668002128601, 0.852604866027832, 0.8458948731422424, 0.8411878347396851, 0.7941127419471741, 0.7827537059783936, 0.7820942997932434
David_Price_(U.S._politician).jpg	Glasses, Outerwear, Tie, Dress shirt, Gesture, Suit, Flag, Collar, Smile, Sleeve	0.9810128808021545, 0.9511435031890869, 0.8974146246910095, 0.891724169254303, 0.852604866027832, 0.8427031636238098, 0.8408670425415039, 0.8404170274734497, 0.8232274651527405, 0.814845860004425
Trent_Kelly.jpg	Smile, Dress shirt, Tie, Sleeve, Flag, Gesture, Flag of the united states, Collar, Military person, Blazer	0.9661712050437927, 0.884131133556366, 0.8673717379570007, 0.8659592270851135, 0.8557693958282471, 0.852604866027832, 0.8406156301498413, 0.8405194878578186, 0.7909377813339233, 0.7827388048171997
